id,answer
8596,B
8597,B
8598,A
8599,A
8600,B
8601,B
8602,A
8603,A
8604,A
8605,B
8606,B
8607,C
8608,A
8609,A
8610,C
8611,A
8612,A
8613,C
8614,C
8615,C
8616,A
8617,A
8618,A
8619,A
8620,A
8621,B
8622,A
8623,B
8624,A
8625,B
8626,C
8627,B
8628,A
8629,A
8630,A
8631,C
8632,A
8633,A
8634,B
8635,A
8636,B
8637,B
8638,A
8639,A
8640,A
8641,A
8642,C
8643,A
8644,A
8645,C
8646,C
8647,A
8648,B
8649,B
8650,C
8651,C
8652,A
8653,A
8654,B
8655,C
8656,A
8657,B
8658,B
8659,A
8660,B
8661,C
8662,C
8663,B
8664,C
8665,C
8666,C
8667,B
8668,A
8669,B
8670,A
8671,A
8672,C
8673,C
8674,B
8675,B
8676,B
8677,A
8678,A
8679,A
8680,B
8681,C
8682,A
8683,C
8684,A
8685,B
8686,A
8687,B
8688,A
8689,A
8690,B
8691,C
8692,B
8693,B
8694,A
8695,C
8696,C
8697,A
8698,C
8699,B
8700,C
8701,A
8702,C
8703,C
8704,C
8705,B
8706,A
8707,C
8708,C
8709,A
8710,A
8711,A
8712,A
8713,B
8714,C
8715,A
8716,B
8717,B
8718,C
8719,C
8720,A
8721,C
8722,C
8723,B
8724,B
8725,C
8726,C
8727,C
8728,C
8729,C
8730,C
8731,B
8732,A
8733,C
8734,B
8735,A
8736,A
8737,C
8738,B
8739,A
8740,A
8741,C
8742,B
8743,A
8744,B
8745,C
8746,B
8747,B
8748,A
8749,C
8750,B
8751,B
8752,A
8753,C
8754,C
8755,C
8756,A
8757,C
8758,A
8759,A
8760,B
8761,B
8762,B
8763,A
8764,A
8765,A
8766,C
8767,B
8768,B
8769,B
8770,A
8771,B
8772,C
8773,A
8774,C
8775,B
8776,C
8777,A
8778,B
8779,B
8780,B
8781,C
8782,A
8783,C
8784,C
8785,C
8786,A
8787,B
8788,C
8789,A
8790,C
8791,C
8792,C
8793,B
8794,C
8795,A
8796,A
8797,C
8798,A
8799,A
8800,B
8801,A
8802,B
8803,B
8804,B
8805,C
8806,C
8807,C
8808,A
8809,B
8810,C
8811,C
8812,C
8813,B
8814,A
8815,C
8816,C
8817,A
8818,A
8819,B
8820,C
8821,C
8822,C
8823,A
8824,C
8825,C
8826,B
8827,C
8828,B
8829,C
8830,C
8831,B
8832,C
8833,C
8834,C
8835,A
8836,B
8837,C
8838,B
8839,B
8840,A
8841,A
8842,C
8843,A
8844,B
8845,A
8846,A
8847,A
8848,A
8849,C
8850,A
8851,C
8852,C
8853,B
8854,B
8855,A
8856,C
8857,A
8858,C
8859,C
8860,B
8861,C
8862,A
8863,B
8864,C
8865,A
8866,C
8867,B
8868,B
8869,B
8870,A
8871,A
8872,C
8873,C
8874,C
8875,B
8876,C
8877,C
8878,B
8879,B
8880,A
8881,A
8882,B
8883,A
8884,B
8885,C
8886,A
8887,C
8888,B
8889,C
8890,B
8891,B
8892,A
8893,C
8894,A
8895,C
8896,B
8897,A
8898,C
8899,A
8900,A
8901,B
8902,A
8903,B
8904,C
8905,A
8906,B
8907,C
8908,C
8909,B
8910,A
8911,B
8912,A
8913,A
8914,B
8915,C
8916,B
8917,C
8918,B
8919,A
8920,C
8921,A
8922,C
8923,A
8924,A
8925,B
8926,A
8927,C
8928,C
8929,A
8930,A
8931,C
8932,A
8933,C
8934,B
8935,B
8936,B
8937,B
8938,B
8939,A
8940,C
8941,C
8942,C
8943,B
8944,C
8945,C
8946,A
8947,C
8948,C
8949,B
8950,C
8951,B
8952,C
8953,A
8954,B
8955,A
8956,A
8957,A
8958,B
8959,A
8960,A
8961,C
8962,A
8963,B
8964,B
8965,B
8966,C
8967,A
8968,A
8969,A
8970,A
8971,A
8972,A
8973,B
8974,C
8975,B
8976,C
8977,A
8978,C
8979,A
8980,B
8981,B
8982,A
8983,A
8984,B
8985,C
8986,B
8987,C
8988,C
8989,A
8990,B
8991,B
8992,A
8993,A
8994,B
8995,A
8996,B
8997,C
8998,C
8999,C
9000,A
9001,C
9002,A
9003,C
9004,B
9005,B
9006,A
9007,B
9008,A
9009,B
9010,B
9011,B
9012,B
9013,C
9014,B
9015,C
9016,A
9017,A
9018,C
9019,B
9020,B
9021,B
9022,C
9023,B
9024,B
9025,A
9026,A
9027,A
9028,A
9029,C
9030,C
9031,A
9032,C
9033,C
9034,C
9035,B
9036,C
9037,C
9038,A
9039,A
9040,C
9041,B
9042,A
9043,C
9044,A
9045,B
9046,A
9047,A
9048,A
9049,B
9050,A
9051,A
9052,C
9053,B
9054,A
9055,C
9056,A
9057,B
9058,A
9059,A
9060,C
9061,C
9062,B
9063,A
9064,A
9065,B
9066,B
9067,A
9068,A
9069,C
9070,C
9071,A
9072,A
9073,C
9074,B
9075,A
9076,A
9077,C
9078,A
9079,B
9080,A
9081,B
9082,B
9083,C
9084,B
9085,C
9086,A
9087,B
9088,A
9089,B
9090,B
9091,C
9092,C
9093,A
9094,A
9095,C
9096,A
9097,B
9098,A
9099,C
9100,B
9101,C
9102,C
9103,C
9104,A
9105,A
9106,B
9107,B
9108,C
9109,C
9110,B
9111,B
9112,B
9113,A
9114,A
9115,B
9116,C
9117,C
9118,B
9119,B
9120,C
9121,B
9122,B
9123,B
9124,C
9125,C
9126,B
9127,A
9128,B
9129,A
9130,C
9131,C
9132,B
9133,C
9134,A
9135,B
9136,B
9137,C
9138,A
9139,B
9140,B
9141,A
9142,C
9143,A
9144,C
9145,A
9146,A
9147,C
9148,B
9149,C
9150,A
9151,A
9152,B
9153,B
9154,C
9155,A
9156,B
9157,C
9158,B
9159,A
9160,A
9161,B
9162,B
9163,A
9164,C
9165,B
9166,C
9167,A
9168,A
9169,A
9170,B
9171,A
9172,C
9173,A
9174,B
9175,B
9176,B
9177,A
9178,A
9179,B
9180,B
9181,A
9182,B
9183,A
9184,C
9185,A
9186,C
9187,B
9188,A
9189,A
9190,B
9191,C
9192,B
9193,C
9194,C
9195,B
9196,B
9197,B
9198,A
9199,A
9200,A
9201,B
9202,B
9203,B
9204,C
9205,B
9206,C
9207,C
9208,B
9209,B
9210,B
9211,A
9212,A
9213,C
9214,C
9215,C
9216,A
9217,B
9218,A
9219,C
9220,B
9221,B
9222,C
9223,C
9224,B
9225,C
9226,A
9227,A
9228,A
9229,A
9230,A
9231,A
9232,B
9233,C
9234,B
9235,C
9236,A
9237,A
9238,C
9239,A
9240,A
9241,A
9242,A
9243,C
9244,C
9245,B
9246,B
9247,B
9248,C
9249,A
9250,A
9251,B
9252,A
9253,A
9254,C
9255,A
9256,B
9257,B
9258,B
9259,B
9260,A
9261,A
9262,B
9263,C
9264,C
9265,C
9266,C
9267,B
9268,B
9269,A
9270,A
9271,C
9272,B
9273,C
9274,A
9275,A
9276,C
9277,B
9278,A
9279,A
9280,C
9281,B
9282,C
9283,B
9284,C
9285,A
9286,A
9287,C
9288,C
9289,C
9290,C
9291,B
9292,C
9293,A
9294,C
9295,A
9296,C
9297,B
9298,C
9299,A
9300,C
9301,A
9302,B
9303,A
9304,B
9305,B
9306,A
9307,A
9308,B
9309,A
9310,B
9311,B
9312,B
9313,B
9314,A
9315,A
9316,B
9317,B
9318,C
9319,A
9320,B
9321,B
9322,C
9323,C
9324,B
9325,B
9326,B
9327,A
9328,C
9329,A
9330,B
9331,B
9332,B
9333,C
9334,C
9335,C
9336,B
9337,B
9338,A
9339,B
9340,A
9341,A
9342,A
9343,B
9344,C
9345,A
9346,A
9347,A
9348,C
9349,C
9350,B
9351,A
9352,C
9353,C
9354,A
9355,A
9356,C
9357,B
9358,A
9359,B
9360,A
9361,C
9362,A
9363,B
9364,A
9365,B
9366,B
9367,B
9368,B
9369,A
9370,C
9371,A
9372,B
9373,C
9374,B
9375,B
9376,B
9377,B
9378,C
9379,A
9380,A
9381,B
9382,C
9383,C
9384,C
9385,A
9386,C
9387,B
9388,A
9389,B
9390,B
9391,C
9392,C
9393,B
9394,B
9395,B
9396,C
9397,A
9398,A
9399,B
9400,B
9401,A
9402,C
9403,A
9404,A
9405,C
9406,C
9407,A
9408,B
9409,B
9410,C
9411,C
9412,B
9413,A
9414,A
9415,A
9416,C
9417,B
9418,C
9419,B
9420,C
9421,A
9422,B
9423,B
9424,C
9425,B
9426,B
9427,B
9428,A
9429,A
9430,C
9431,B
9432,B
9433,A
9434,A
9435,B
9436,A
9437,B
9438,B
9439,A
9440,B
9441,A
9442,A
9443,A
9444,B
9445,A
9446,B
9447,C
9448,B
9449,A
9450,B
9451,C
9452,B
9453,C
9454,C
9455,A
9456,A
9457,B
9458,B
9459,C
9460,B
9461,C
9462,B
9463,B
9464,B
9465,C
9466,A
9467,B
9468,C
9469,C
9470,A
9471,B
9472,A
9473,C
9474,A
9475,C
9476,A
9477,B
9478,B
9479,A
9480,C
9481,A
9482,C
9483,A
9484,A
9485,B
9486,A
9487,B
9488,A
9489,C
9490,A
9491,B
9492,B
9493,C
9494,C
9495,A
9496,B
9497,C
9498,C
9499,A
9500,A
9501,A
9502,A
9503,B
9504,A
9505,B
9506,C
9507,A
9508,C
9509,B
9510,C
9511,C
9512,B
9513,C
9514,C
9515,B
9516,A
9517,C
9518,A
9519,C
9520,B
9521,B
9522,B
9523,B
9524,A
9525,B
9526,C
9527,C
9528,B
9529,B
9530,A
9531,B
9532,C
9533,A
9534,A
9535,B
9536,B
9537,A
9538,C
9539,A
9540,B
9541,B
9542,A
9543,C
9544,C
9545,C
9546,C
9547,B
9548,B
9549,C
9550,B
9551,C
9552,A
9553,C
9554,C
9555,A
9556,C
9557,C
9558,B
9559,C
9560,C
9561,A
9562,A
9563,A
9564,A
9565,B
9566,B
9567,C
9568,C
9569,C
9570,B
9571,B
9572,B
9573,B
9574,A
9575,B
9576,B
9577,C
9578,B
9579,C
9580,A
9581,B
9582,C
9583,A
9584,B
9585,B
9586,B
9587,A
9588,B
9589,B
9590,C
9591,C
9592,A
9593,C
9594,B
9595,B
9596,B
9597,A
9598,A
9599,B
9600,A
9601,C
9602,C
9603,C
9604,C
9605,C
9606,C
9607,C
9608,C
9609,A
9610,C
9611,A
9612,A
9613,B
9614,B
9615,C
9616,C
9617,B
9618,B
9619,C
9620,A
9621,A
9622,C
9623,B
9624,B
9625,C
9626,C
9627,C
9628,C
9629,B
9630,A
9631,C
9632,A
9633,A
9634,C
9635,C
9636,A
9637,B
9638,A
9639,A
9640,B
9641,C
9642,B
9643,B
9644,A
9645,A
9646,B
9647,C
9648,A
9649,A
9650,C
9651,B
9652,A
9653,A
9654,B
9655,B
9656,A
9657,C
9658,A
9659,B
9660,B
9661,A
9662,C
9663,A
9664,C
9665,A
9666,C
9667,C
9668,A
9669,A
9670,B
9671,A
9672,C
9673,B
9674,B
9675,C
9676,A
9677,C
9678,A
9679,B
9680,C
9681,A
9682,B
9683,B
9684,B
9685,C
9686,A
9687,A
9688,A
9689,A
9690,A
9691,B
9692,B
9693,A
9694,C
9695,C
9696,C
9697,C
9698,A
9699,A
9700,B
9701,B
9702,B
9703,C
9704,A
9705,B
9706,C
9707,B
9708,B
9709,A
9710,C
9711,B
9712,C
9713,B
9714,A
9715,B
9716,B
9717,B
9718,A
9719,C
9720,C
9721,B
9722,C
9723,B
9724,C
9725,C
9726,A
9727,A
9728,C
9729,A
9730,A
9731,C
9732,B
9733,A
9734,C
9735,A
9736,A
9737,C
9738,C
9739,C
9740,A
9741,C
9742,A
9743,B
9744,A
9745,A
9746,C
9747,C
9748,B
9749,C
9750,C
9751,A
9752,B
9753,B
9754,C
9755,A
9756,C
9757,C
9758,C
9759,C
9760,C
9761,A
9762,C
9763,A
9764,B
9765,A
9766,B
9767,C
9768,A
9769,B
9770,A
9771,B
9772,B
9773,A
9774,A
9775,B
9776,C
9777,A
9778,C
9779,C
9780,A
9781,A
9782,B
9783,A
9784,A
9785,A
9786,A
9787,C
9788,C
9789,C
9790,A
9791,A
9792,A
9793,C
9794,B
9795,B
9796,C
9797,A
9798,C
9799,B
9800,B
9801,C
9802,A
9803,A
9804,A
9805,B
9806,C
9807,B
9808,B
9809,B
9810,A
9811,C
9812,B
9813,C
9814,B
9815,A
9816,B
9817,B
9818,C
9819,B
9820,C
9821,C
9822,A
9823,B
9824,B
9825,B
9826,B
9827,C
9828,C
9829,A
9830,C
9831,C
9832,B
9833,B
9834,A
9835,C
9836,A
9837,C
9838,A
9839,C
9840,C
9841,B
9842,C
9843,A
9844,B
9845,C
9846,B
9847,A
9848,C
9849,B
9850,C
9851,A
9852,B
9853,B
9854,C
9855,B
9856,A
9857,B
9858,A
9859,C
9860,A
9861,C
9862,A
9863,C
9864,C
9865,A
9866,B
9867,B
9868,C
9869,A
9870,C
9871,C
9872,C
9873,B
9874,C
9875,B
9876,A
9877,A
9878,A
9879,A
9880,B
9881,A
9882,B
9883,B
9884,A
9885,C
9886,C
9887,B
9888,A
9889,A
9890,C
9891,C
9892,C
9893,B
9894,B
9895,B
9896,C
9897,A
9898,C
9899,A
9900,B
9901,A
9902,B
9903,C
9904,A
9905,A
9906,B
9907,B
9908,B
9909,A
9910,B
9911,A
9912,C
9913,C
9914,C
9915,B
9916,A
9917,A
9918,A
9919,B
9920,C
9921,C
9922,A
9923,A
9924,B
9925,C
9926,C
9927,A
9928,C
9929,A
9930,A
9931,A
9932,C
9933,C
9934,B
9935,C
9936,C
9937,A
9938,B
9939,A
9940,A
9941,A
9942,C
9943,C
9944,A
9945,C
9946,B
9947,B
9948,B
9949,A
9950,B
9951,C
9952,B
9953,B
9954,C
9955,A
9956,A
9957,C
9958,B
9959,A
9960,C
9961,C
9962,A
9963,A
9964,A
9965,A
9966,C
9967,C
9968,A
9969,A
9970,B
9971,A
9972,C
9973,C
9974,B
9975,A
9976,C
9977,C
9978,B
9979,A
9980,B
9981,A
9982,B
9983,C
9984,B
9985,C
9986,B
9987,C
9988,B
9989,B
9990,A
9991,A
9992,C
9993,A
9994,B
9995,B
9996,C
9997,B
9998,A
9999,B
10000,A
10001,B
10002,A
10003,B
10004,B
10005,C
10006,C
10007,A
10008,B
10009,B
10010,A
10011,B
10012,B
10013,A
10014,C
10015,A
10016,C
10017,A
10018,A
10019,A
10020,B
10021,B
10022,B
10023,C
10024,A
10025,A
10026,B
10027,A
10028,C
10029,A
10030,B
10031,C
10032,A
10033,C
10034,B
10035,A
10036,B
10037,A
10038,A
10039,C
10040,C
10041,B
10042,A
10043,C
10044,B
10045,C
10046,C
10047,A
10048,A
10049,C
10050,C
10051,A
10052,A
10053,B
10054,B
10055,C
10056,A
10057,A
10058,A
10059,B
10060,A
10061,B
10062,A
10063,A
10064,B
10065,B
10066,C
10067,A
10068,A
10069,C
10070,C
10071,A
10072,C
10073,B
10074,C
10075,B
10076,A
10077,A
10078,A
10079,B
10080,B
10081,A
10082,B
10083,C
10084,B
10085,B
10086,A
10087,A
10088,C
10089,A
10090,B
10091,C
10092,C
10093,B
10094,B
10095,A
10096,C
10097,B
10098,C
10099,C
10100,C
10101,A
10102,B
10103,A
10104,B
10105,A
10106,A
10107,B
10108,C
10109,B
10110,B
10111,C
10112,A
10113,C
10114,B
10115,A
10116,C
10117,B
10118,B
10119,B
10120,A
10121,B
10122,C
10123,B
10124,B
10125,B
10126,B
10127,A
10128,B
10129,A
10130,A
10131,A
10132,C
10133,B
10134,C
10135,B
10136,B
10137,A
10138,B
10139,A
10140,A
10141,A
10142,A
10143,B
10144,A
10145,C
10146,B
10147,B
10148,B
10149,B
10150,A
10151,C
10152,C
10153,A
10154,A
10155,B
10156,C
10157,A
10158,A
10159,C
10160,A
10161,C
10162,B
10163,B
10164,B
10165,A
10166,C
10167,A
10168,B
10169,B
10170,B
10171,A
10172,B
10173,A
10174,B
10175,C
10176,C
10177,B
10178,B
10179,C
10180,C
10181,B
10182,B
10183,A
10184,C
10185,C
10186,A
10187,C
10188,B
10189,C
10190,C
10191,B
10192,A
10193,A
10194,C
10195,A
10196,B
10197,C
10198,A
10199,A
10200,C
10201,B
10202,A
10203,C
10204,A
10205,A
10206,B
10207,B
10208,B
10209,C
10210,B
10211,A
10212,A
10213,B
10214,A
10215,C
10216,A
10217,B
10218,B
10219,A
10220,A
10221,C
10222,A
10223,C
10224,C
10225,C
10226,B
10227,C
10228,C
10229,B
10230,C
10231,A
10232,C
10233,C
10234,A
10235,A
10236,A
10237,C
10238,A
10239,A
10240,B
10241,B
10242,C
10243,B
10244,A
10245,C
10246,B
10247,B
10248,B
10249,A
10250,C
10251,B
10252,B
10253,A
10254,A
10255,C
10256,B
10257,B
10258,C
10259,B
10260,B
10261,B
10262,A
10263,A
10264,A
10265,A
10266,B
10267,A
10268,B
10269,C
10270,B
10271,C
10272,A
10273,A
10274,C
10275,B
10276,B
10277,A
10278,C
10279,B
10280,C
10281,A
10282,A
10283,C
10284,A
10285,C
10286,C
10287,B
10288,B
10289,B
10290,A
10291,C
10292,C
10293,A
10294,A
10295,C
10296,A
10297,A
10298,A
10299,A
10300,C
10301,C
10302,B
10303,A
10304,A
10305,A
10306,C
10307,B
10308,B
10309,B
10310,B
10311,C
10312,C
10313,A
10314,B
10315,B
10316,B
10317,B
10318,C
10319,B
10320,B
10321,A
10322,A
10323,A
10324,C
10325,A
10326,B
10327,C
10328,C
10329,B
10330,C
10331,A
10332,B
10333,B
10334,B
10335,B
10336,C
10337,A
10338,C
10339,C
10340,A
10341,C
10342,B
10343,A
10344,C
10345,A
10346,B
10347,A
10348,C
10349,B
10350,C
10351,C
10352,C
10353,A
10354,A
10355,B
10356,B
10357,A
10358,C
10359,B
10360,B
10361,C
10362,B
10363,A
10364,B
10365,A
10366,C
10367,C
10368,B
10369,C
10370,B
10371,C
10372,A
10373,C
10374,B
10375,A
10376,B
10377,A
10378,C
10379,A
10380,C
10381,A
10382,A
10383,B
10384,C
10385,C
10386,B
10387,A
10388,A
10389,A
10390,B
10391,B
10392,B
10393,C
10394,C
10395,A
10396,A
10397,C
10398,A
10399,B
10400,A
10401,B
10402,C
10403,C
10404,C
10405,C
10406,A
10407,A
10408,C
10409,B
10410,B
10411,C
10412,C
10413,B
10414,A
10415,C
10416,B
10417,A
10418,B
10419,C
10420,B
10421,A
10422,C
10423,B
10424,B
10425,C
10426,B
10427,C
10428,A
10429,B
10430,B
10431,B
10432,B
10433,C
10434,C
10435,B
10436,B
10437,B
10438,C
10439,A
10440,C
10441,A
10442,A
10443,A
10444,A
10445,B
10446,B
10447,B
10448,A
10449,C
10450,A
10451,C
10452,C
10453,B
10454,C
10455,C
10456,A
10457,B
10458,A
10459,C
10460,C
10461,A
10462,B
10463,C
10464,B
10465,C
10466,A
10467,B
10468,C
10469,C
10470,A
10471,C
10472,C
10473,B
10474,B
10475,A
10476,A
10477,C
10478,A
10479,A
10480,C
10481,B
10482,A
10483,B
10484,A
10485,C
10486,B
10487,A
10488,B
10489,A
10490,C
10491,C
10492,A
10493,B
10494,C
10495,C
10496,B
10497,C
10498,B
10499,A
10500,C
10501,C
10502,A
10503,C
10504,A
10505,C
10506,C
10507,A
10508,A
10509,B
10510,A
10511,C
10512,B
10513,B
10514,A
10515,B
10516,C
10517,A
10518,C
10519,B
10520,A
10521,B
10522,B
10523,A
10524,A
10525,C
10526,C
10527,C
10528,A
10529,B
10530,C
10531,C
10532,B
10533,C
10534,B
10535,B
10536,C
10537,A
10538,A
10539,A
10540,A
10541,B
10542,B
10543,B
10544,B
10545,C
10546,A
10547,C
10548,C
10549,C
10550,B
10551,B
10552,C
10553,B
10554,A
10555,B
10556,A
10557,B
10558,A
10559,C
10560,B
10561,B
10562,A
10563,A
10564,C
10565,B
10566,C
10567,C
10568,A
10569,A
10570,C
10571,B
10572,B
10573,A
10574,C
10575,C
10576,C
10577,A
10578,C
10579,B
10580,B
10581,C
10582,A
10583,A
10584,B
10585,B
10586,B
10587,C
10588,C
10589,B
10590,A
10591,C
10592,B
10593,A
10594,A
10595,A
10596,A
10597,C
10598,C
10599,B
10600,C
10601,C
10602,A
10603,B
10604,A
10605,A
10606,B
10607,A
10608,C
10609,C
10610,A
10611,B
10612,B
10613,B
10614,C
10615,B
10616,B
10617,B
10618,A
10619,C
10620,B
10621,B
10622,C
10623,B
10624,A
10625,B
10626,A
10627,A
10628,C
10629,C
10630,C
10631,A
10632,A
10633,B
10634,C
10635,B
10636,B
10637,B
10638,C
10639,C
10640,A
10641,C
10642,C
10643,C
10644,A
10645,A
10646,A
10647,A
10648,C
10649,C
10650,A
10651,A
10652,A
10653,A
10654,B
10655,C
10656,B
10657,B
10658,B
10659,B
10660,B
10661,B
10662,B
10663,C
10664,C
10665,C
10666,C
10667,A
10668,A
10669,A
10670,C
10671,B
10672,C
10673,A
10674,B
10675,B
10676,C
10677,C
10678,C
10679,C
10680,B
10681,C
10682,A
10683,A
10684,A
10685,B
10686,B
10687,B
10688,B
10689,B
10690,C
10691,B
10692,C
10693,C
10694,C
10695,A
10696,B
10697,B
10698,A
10699,A
10700,B
10701,A
10702,C
10703,B
10704,A
10705,A
10706,C
10707,A
10708,C
10709,B
10710,C
10711,C
10712,A
10713,C
10714,A
10715,B
10716,B
10717,C
10718,A
10719,B
10720,A
10721,B
10722,B
10723,C
10724,A
10725,A
10726,A
10727,A
10728,C
10729,B
10730,A
10731,B
10732,C
10733,C
10734,B
10735,A
10736,A
10737,B
10738,A
10739,C
10740,C
10741,A
10742,C
10743,A
10744,C
10745,B
10746,A
10747,B
10748,C
10749,B
10750,B
10751,A
10752,C
10753,C
10754,C
10755,B
10756,B
10757,A
10758,A
10759,A
10760,A
10761,A
10762,C
10763,C
10764,B
10765,C
10766,A
10767,B
10768,B
10769,C
10770,B
10771,C
10772,A
10773,A
10774,A
10775,A
10776,C
10777,B
10778,A
10779,C
10780,A
10781,B
10782,A
10783,A
10784,C
10785,B
10786,C
10787,A
10788,C
10789,A
10790,C
10791,C
10792,B
10793,C
10794,A
10795,C
10796,B
10797,C
10798,A
10799,C
10800,B
10801,C
10802,A
10803,A
10804,A
10805,C
10806,C
10807,A
10808,A
10809,A
10810,B
10811,B
10812,C
10813,C
10814,C
10815,C
10816,B
10817,A
10818,A
10819,B
10820,A
10821,B
10822,B
10823,C
10824,B
10825,A
10826,A
10827,C
10828,B
10829,B
10830,A
10831,B
10832,C
10833,A
10834,B
10835,C
10836,B
10837,C
10838,A
10839,A
10840,A
10841,A
10842,A
10843,B
10844,C
10845,C
10846,C
10847,A
10848,C
10849,C
10850,C
10851,A
10852,A
10853,A
10854,A
10855,C
10856,B
10857,C
10858,B
10859,B
10860,C
10861,A
10862,C
10863,B
10864,C
10865,B
10866,A
10867,B
10868,B
10869,C
10870,B
10871,B
10872,C
10873,C
10874,A
10875,C
10876,A
10877,A
10878,C
10879,A
10880,C
10881,B
10882,A
10883,C
10884,C
10885,A
10886,B
10887,C
10888,B
10889,B
10890,A
10891,B
10892,C
10893,C
10894,B
10895,C
10896,C
10897,B
10898,B
10899,C
10900,C
10901,B
10902,C
10903,C
10904,A
10905,C
10906,C
10907,C
10908,B
10909,C
10910,B
10911,A
10912,B
10913,B
10914,B
10915,B
10916,A
10917,C
10918,C
10919,B
10920,B
10921,A
10922,A
10923,C
10924,A
10925,C
10926,A
10927,A
10928,C
10929,A
10930,C
10931,B
10932,C
10933,C
10934,A
10935,B
10936,B
10937,B
10938,C
10939,C
10940,C
10941,A
10942,B
10943,A
10944,B
10945,B
10946,B
10947,B
10948,C
10949,B
10950,C
10951,A
10952,B
10953,B
10954,C
10955,B
10956,B
10957,B
10958,B
10959,A
10960,C
10961,A
10962,A
10963,B
10964,B
10965,C
10966,A
10967,B
10968,C
10969,B
10970,B
10971,B
10972,C
10973,C
10974,B
10975,B
10976,B
10977,A
10978,C
10979,B
10980,A
10981,B
10982,C
10983,B
10984,A
10985,B
10986,C
10987,C
10988,A
10989,A
10990,C
10991,A
10992,A
10993,C
10994,B
10995,B
10996,A
10997,C
10998,C
10999,B
11000,C
11001,B
11002,B
11003,B
11004,A
11005,B
11006,A
11007,B
11008,B
11009,C
11010,A
11011,B
11012,B
11013,B
11014,C
11015,C
11016,C
11017,A
11018,C
11019,A
11020,B
11021,B
11022,C
11023,A
11024,B
11025,B
11026,A
11027,A
11028,A
11029,A
11030,C
11031,C
11032,C
11033,B
11034,B
11035,A
11036,A
11037,C
11038,A
11039,B
11040,A
11041,A
11042,B
11043,C
11044,A
11045,C
11046,A
11047,A
11048,A
11049,A
11050,B
11051,A
11052,A
11053,C
11054,C
11055,B
11056,A
11057,C
11058,A
11059,A
11060,A
11061,B
11062,C
11063,A
11064,A
11065,A
11066,B
11067,C
11068,B
11069,A
11070,B
11071,C
11072,C
11073,B
11074,C
11075,B
11076,C
11077,B
11078,C
11079,A
11080,A
11081,B
11082,A
11083,B
11084,B
11085,A
11086,A
11087,A
11088,C
11089,A
11090,C
11091,A
11092,C
11093,A
11094,B
11095,C
11096,B
11097,C
11098,A
11099,B
11100,B
11101,B
11102,A
11103,A
11104,B
11105,B
11106,A
11107,C
11108,A
11109,C
11110,B
11111,C
11112,A
11113,B
11114,A
11115,B
11116,C
11117,A
11118,B
11119,A
11120,A
11121,B
11122,B
11123,B
11124,B
11125,B
11126,C
11127,C
11128,B
11129,B
11130,B
11131,C
11132,B
11133,C
11134,B
11135,A
11136,A
11137,B
11138,B
11139,A
11140,A
11141,A
11142,B
11143,B
11144,B
11145,B
11146,B
11147,C
11148,C
11149,A
11150,B
11151,C
11152,B
11153,C
11154,A
11155,A
11156,C
11157,B
11158,A
11159,B
11160,B
11161,C
11162,B
11163,A
11164,C
11165,B
11166,B
11167,B
11168,A
11169,C
11170,B
11171,C
11172,B
11173,A
11174,B
11175,A
11176,B
11177,C
11178,B
11179,A
11180,B
11181,B
11182,A
11183,B
11184,A
11185,B
11186,A
11187,B
11188,C
11189,A
11190,A
11191,A
11192,B
11193,C
11194,C
11195,B
11196,B
11197,A
11198,B
11199,C
11200,C
11201,B
11202,B
11203,B
11204,C
11205,C
11206,C
11207,A
11208,B
11209,A
11210,C
11211,B
11212,C
11213,B
11214,C
11215,B
11216,A
11217,B
11218,C
11219,C
11220,A
11221,B
11222,C
11223,B
11224,B
11225,A
11226,C
11227,A
11228,A
11229,C
11230,B
11231,A
11232,C
11233,A
11234,A
11235,C
11236,C
11237,C
11238,C
11239,B
11240,C
11241,A
11242,C
11243,B
11244,A
11245,C
11246,C
11247,C
11248,A
11249,B
11250,C
11251,B
11252,C
11253,A
11254,B
11255,B
11256,C
11257,A
11258,B
11259,A
11260,A
11261,B
11262,C
11263,C
11264,C
11265,A
11266,A
11267,A
11268,A
11269,C
11270,B
11271,B
11272,C
11273,C
11274,B
11275,A
11276,B
11277,A
11278,B
11279,B
11280,B
11281,B
11282,A
11283,B
11284,B
11285,B
11286,A
11287,C
11288,C
11289,C
11290,A
11291,C
11292,B
11293,A
11294,B
11295,C
11296,A
11297,A
11298,B
11299,B
11300,C
11301,A
11302,C
11303,A
11304,C
11305,B
11306,B
11307,A
11308,A
11309,C
11310,C
11311,A
11312,B
11313,C
11314,C
11315,B
11316,B
11317,A
11318,A
11319,C
11320,A
11321,C
11322,A
11323,A
11324,A
11325,C
11326,B
11327,A
11328,C
11329,C
11330,A
11331,B
11332,B
11333,C
11334,C
11335,A
11336,A
11337,B
11338,C
11339,B
11340,C
11341,C
11342,A
11343,A
11344,A
11345,A
11346,B
11347,B
11348,A
11349,C
11350,A
11351,A
11352,B
11353,C
11354,B
11355,B
11356,B
11357,C
11358,B
11359,A
11360,B
11361,A
11362,A
11363,A
11364,C
11365,B
11366,A
11367,C
11368,A
11369,C
11370,A
11371,C
11372,A
11373,C
11374,B
11375,C
11376,C
11377,C
11378,A
11379,A
11380,A
11381,A
11382,B
11383,B
11384,A
11385,C
11386,C
11387,B
11388,A
11389,B
11390,C
11391,A
11392,A
11393,B
11394,B
